x1,x2,y
64,39,114
64,40,112
64,41,110
64,42,108
64,43,106
64,44,104
64,45,102
64,46,100
64,47,98
64,48,96
64,49,94
64,50,92
64,51,90
64,52,88
64,53,86
64,54,84
64,55,82
64,56,80
64,57,78
64,58,76
64,59,74
64,60,72
64,61,70
64,62,68
64,63,66
64,64,64
64,65,62
64,66,60
64,67,58
64,68,56
64,69,54
64,70,52
64,71,50
64,72,48
64,73,46
64,74,44
64,75,42
64,76,40
64,77,38
64,78,36
64,79,34
64,80,32
64,81,30
64,82,28
64,83,26
64,84,24
64,85,22
64,86,20
64,87,18
64,88,16
64,89,14
64,90,12
64,91,10
64,92,8
64,93,6
64,94,4
64,95,2
64,96,0
64,97,-2
64,98,-4
64,99,-6
65,0,195
65,1,193
65,2,191
65,3,189
65,4,187
65,5,185
65,6,183
65,7,181
65,8,179
65,9,177
65,10,175
65,11,173
65,12,171
65,13,169
65,14,167
65,15,165
65,16,163
65,17,161
65,18,159
65,19,157
65,20,155
65,21,153
65,22,151
65,23,149
65,24,147
65,25,145
65,26,143
65,27,141
65,28,139
65,29,137
65,30,135
65,31,133
65,32,131
65,33,129
65,34,127
65,35,125
65,36,123
65,37,121
65,38,119
65,39,117
65,40,115
65,41,113
65,42,111
65,43,109
65,44,107
65,45,105
65,46,103
65,47,101
65,48,99
65,49,97
65,50,95
65,51,93
65,52,91
65,53,89
65,54,87
65,55,85
65,56,83
65,57,81
65,58,79
65,59,77
65,60,75
65,61,73
65,62,71
65,63,69
65,64,67
65,65,65
65,66,63
65,67,61
65,68,59
65,69,57
65,70,55
65,71,53
65,72,51
65,73,49
65,74,47
65,75,45
65,76,43
65,77,41
65,78,39
65,79,37
65,80,35
65,81,33
65,82,31
65,83,29
65,84,27
65,85,25
65,86,23
65,87,21
65,88,19
65,89,17
65,90,15
65,91,13
65,92,11
65,93,9
65,94,7
65,95,5
65,96,3
65,97,1
65,98,-1
65,99,-3
66,0,198
66,1,196
66,2,194
66,3,192
66,4,190
66,5,188
66,6,186
66,7,184
66,8,182
66,9,180
66,10,178
66,11,176
66,12,174
66,13,172
66,14,170
66,15,168
66,16,166
66,17,164
66,18,162
66,19,160
66,20,158
66,21,156
66,22,154
66,23,152
66,24,150
66,25,148
66,26,146
66,27,144
66,28,142
66,29,140
66,30,138
66,31,136
66,32,134
66,33,132
66,34,130
66,35,128
66,36,126
66,37,124
66,38,122
66,39,120
66,40,118
66,41,116
66,42,114
66,43,112
66,44,110
66,45,108
66,46,106
66,47,104
66,48,102
66,49,100
66,50,98
66,51,96
66,52,94
66,53,92
66,54,90
66,55,88
66,56,86
66,57,84
66,58,82
66,59,80
66,60,78
66,61,76
66,62,74
66,63,72
66,64,70
66,65,68
66,66,66
66,67,64
66,68,62
66,69,60
66,70,58
66,71,56
66,72,54
66,73,52
66,74,50
66,75,48
66,76,46
66,77,44
66,78,42
66,79,40
66,80,38
66,81,36
66,82,34
66,83,32
66,84,30
66,85,28
66,86,26
66,87,24
66,88,22
66,89,20
66,90,18
66,91,16
66,92,14
66,93,12
66,94,10
66,95,8
66,96,6
66,97,4
66,98,2
66,99,0
67,0,201
67,1,199
67,2,197
67,3,195
67,4,193
67,5,191
67,6,189
67,7,187
67,8,185
67,9,183
67,10,181
67,11,179
67,12,177
67,13,175
67,14,173
67,15,171
67,16,169
67,17,167
67,18,165
67,19,163
67,20,161
67,21,159
67,22,157
67,23,155
67,24,153
67,25,151
67,26,149
67,27,147
67,28,145
67,29,143
67,30,141
67,31,139
67,32,137
67,33,135
67,34,133
67,35,131
67,36,129
67,37,127
67,38,125
67,39,123
67,40,121
67,41,119
67,42,117
67,43,115
67,44,113
67,45,111
67,46,109
67,47,107
67,48,105
67,49,103
67,50,101
67,51,99
67,52,97
67,53,95
67,54,93
67,55,91
67,56,89
67,57,87
67,58,85
67,59,83
67,60,81
67,61,79
67,62,77
67,63,75
67,64,73
67,65,71
67,66,69
67,67,67
67,68,65
67,69,63
67,70,61
67,71,59
67,72,57
67,73,55
67,74,53
67,75,51
67,76,49
67,77,47
67,78,45
67,79,43
67,80,41
67,81,39
67,82,37
67,83,35
67,84,33
67,85,31
67,86,29
67,87,27
67,88,25
67,89,23
67,90,21
67,91,19
67,92,17
67,93,15
67,94,13
67,95,11
67,96,9
67,97,7
67,98,5
67,99,3
68,0,204
68,1,202
68,2,200
68,3,198
68,4,196
68,5,194
68,6,192
68,7,190
68,8,188
68,9,186
68,10,184
68,11,182
68,12,180
68,13,178
68,14,176
68,15,174
68,16,172
68,17,170
68,18,168
68,19,166
68,20,164
68,21,162
68,22,160
68,23,158
68,24,156
68,25,154
68,26,152
68,27,150
68,28,148
68,29,146
68,30,144
68,31,142
68,32,140
68,33,138
68,34,136
68,35,134
68,36,132
68,37,130
68,38,128
68,39,126
68,40,124
68,41,122
68,42,120
68,43,118
68,44,116
68,45,114
68,46,112
68,47,110
68,48,108
68,49,106
68,50,104
68,51,102
68,52,100
68,53,98
68,54,96
68,55,94
68,56,92
68,57,90
68,58,88
68,59,86
68,60,84
68,61,82
68,62,80
68,63,78
68,64,76
68,65,74
68,66,72
68,67,70
68,68,68
68,69,66
68,70,64
68,71,62
68,72,60
68,73,58
68,74,56
68,75,54
68,76,52
68,77,50
68,78,48
68,79,46
68,80,44
68,81,42
68,82,40
68,83,38
68,84,36
68,85,34
68,86,32
68,87,30
68,88,28
68,89,26
68,90,24
68,91,22
68,92,20
68,93,18
68,94,16
68,95,14
68,96,12
68,97,10
68,98,8
68,99,6
69,0,207
69,1,205
69,2,203
69,3,201
69,4,199
69,5,197
69,6,195
69,7,193
69,8,191
69,9,189
69,10,187
69,11,185
69,12,183
69,13,181
69,14,179
69,15,177
69,16,175
69,17,173
69,18,171
69,19,169
69,20,167
69,21,165
69,22,163
69,23,161
69,24,159
69,25,157
69,26,155
69,27,153
69,28,151
69,29,149
69,30,147
69,31,145
69,32,143
69,33,141
69,34,139
69,35,137
69,36,135
69,37,133
69,38,131
69,39,129
69,40,127
69,41,125
69,42,123
69,43,121
69,44,119
69,45,117
69,46,115
69,47,113
69,48,111
69,49,109
69,50,107
69,51,105
69,52,103
69,53,101
69,54,99
69,55,97
69,56,95
69,57,93
69,58,91
69,59,89
69,60,87
69,61,85
69,62,83
69,63,81
69,64,79
69,65,77
69,66,75
69,67,73
69,68,71
69,69,69
69,70,67
69,71,65
69,72,63
69,73,61
69,74,59
69,75,57
69,76,55
69,77,53
69,78,51
69,79,49
69,80,47
69,81,45
69,82,43
69,83,41
69,84,39
69,85,37
69,86,35
69,87,33
69,88,31
69,89,29
69,90,27
69,91,25
69,92,23
69,93,21
69,94,19
69,95,17
69,96,15
69,97,13
69,98,11
69,99,9
70,0,210
70,1,208
70,2,206
70,3,204
70,4,202
70,5,200
70,6,198
70,7,196
70,8,194
70,9,192
70,10,190
70,11,188
70,12,186
70,13,184
70,14,182
70,15,180
70,16,178
70,17,176
70,18,174
70,19,172
70,20,170
70,21,168
70,22,166
70,23,164
70,24,162
70,25,160
70,26,158
70,27,156
70,28,154
70,29,152
70,30,150
70,31,148
70,32,146
70,33,144
70,34,142
70,35,140
70,36,138
70,37,136
70,38,134
70,39,132
70,40,130
70,41,128
70,42,126
70,43,124
70,44,122
70,45,120
70,46,118
70,47,116
70,48,114
70,49,112
70,50,110
70,51,108
70,52,106
70,53,104
70,54,102
70,55,100
70,56,98
70,57,96
70,58,94
70,59,92
70,60,90
70,61,88
70,62,86
70,63,84
70,64,82
70,65,80
70,66,78
70,67,76
70,68,74
70,69,72
70,70,70
70,71,68
70,72,66
70,73,64
70,74,62
70,75,60
70,76,58
70,77,56
70,78,54
70,79,52
70,80,50
70,81,48
70,82,46
70,83,44
70,84,42
70,85,40
70,86,38
70,87,36
70,88,34
70,89,32
70,90,30
70,91,28
70,92,26
70,93,24
70,94,22
70,95,20
70,96,18
70,97,16
70,98,14
70,99,12
71,0,213
71,1,211
71,2,209
71,3,207
71,4,205
71,5,203
71,6,201
71,7,199
71,8,197
71,9,195
71,10,193
71,11,191
71,12,189
71,13,187
71,14,185
71,15,183
71,16,181
71,17,179
71,18,177
71,19,175
71,20,173
71,21,171
71,22,169
71,23,167
71,24,165
71,25,163
71,26,161
71,27,159
71,28,157
71,29,155
71,30,153
71,31,151
71,32,149
71,33,147
71,34,145
71,35,143
71,36,141
71,37,139
71,38,137
71,39,135
71,40,133
71,41,131
71,42,129
71,43,127
71,44,125
71,45,123
71,46,121
71,47,119
71,48,117
71,49,115
71,50,113
71,51,111
71,52,109
71,53,107
71,54,105
71,55,103
71,56,101
71,57,99
71,58,97
71,59,95
71,60,93
71,61,91
71,62,89
71,63,87
71,64,85
71,65,83
71,66,81
71,67,79
71,68,77
71,69,75
71,70,73
71,71,71
71,72,69
71,73,67
71,74,65
71,75,63
71,76,61
71,77,59
71,78,57
71,79,55
71,80,53
71,81,51
71,82,49
71,83,47
71,84,45
71,85,43
71,86,41
71,87,39
71,88,37
71,89,35
71,90,33
71,91,31
71,92,29
71,93,27
71,94,25
71,95,23
71,96,21
71,97,19
71,98,17
71,99,15
72,0,216
72,1,214
72,2,212
72,3,210
72,4,208
72,5,206
72,6,204
72,7,202
72,8,200
72,9,198
72,10,196
72,11,194
72,12,192
72,13,190
72,14,188
72,15,186
72,16,184
72,17,182
72,18,180
72,19,178
72,20,176
72,21,174
72,22,172
72,23,170
72,24,168
72,25,166
72,26,164
72,27,162
72,28,160
72,29,158
72,30,156
72,31,154
72,32,152
72,33,150
72,34,148
72,35,146
72,36,144
72,37,142
72,38,140
72,39,138
72,40,136
72,41,134
72,42,132
72,43,130
72,44,128
72,45,126
72,46,124
72,47,122
72,48,120
72,49,118
72,50,116
72,51,114
72,52,112
72,53,110
72,54,108
72,55,106
72,56,104
72,57,102
72,58,100
72,59,98
72,60,96
72,61,94
72,62,92
72,63,90
72,64,88
72,65,86
72,66,84
72,67,82
72,68,80
72,69,78
72,70,76
72,71,74
72,72,72
72,73,70
72,74,68
72,75,66
72,76,64
72,77,62
72,78,60
72,79,58
72,80,56
72,81,54
72,82,52
72,83,50
72,84,48
72,85,46
72,86,44
72,87,42
72,88,40
72,89,38
72,90,36
72,91,34
72,92,32
72,93,30
72,94,28
72,95,26
72,96,24
72,97,22
72,98,20
72,99,18
73,0,219
73,1,217
73,2,215
73,3,213
73,4,211
73,5,209
73,6,207
73,7,205
73,8,203
73,9,201
73,10,199
73,11,197
73,12,195
73,13,193
73,14,191
73,15,189
73,16,187
73,17,185
73,18,183
73,19,181
73,20,179
73,21,177
73,22,175
73,23,173
73,24,171
73,25,169
73,26,167
73,27,165
73,28,163
73,29,161
73,30,159
73,31,157
73,32,155
73,33,153
73,34,151
73,35,149
73,36,147
73,37,145
73,38,143
73,39,141
73,40,139
73,41,137
73,42,135
73,43,133
73,44,131
73,45,129
73,46,127
73,47,125
73,48,123
73,49,121
73,50,119
73,51,117
73,52,115
73,53,113
73,54,111
73,55,109
73,56,107
73,57,105
73,58,103
73,59,101
73,60,99
73,61,97
73,62,95
73,63,93
73,64,91
73,65,89
73,66,87
73,67,85
73,68,83
73,69,81
73,70,79
73,71,77
73,72,75
73,73,73
73,74,71
73,75,69
73,76,67
73,77,65
73,78,63
73,79,61
73,80,59
73,81,57
73,82,55
73,83,53
73,84,51
73,85,49
73,86,47
73,87,45
73,88,43
73,89,41
73,90,39
73,91,37
73,92,35
73,93,33
73,94,31
73,95,29
73,96,27
73,97,25
73,98,23
73,99,21
74,0,222
74,1,220
74,2,218
74,3,216
74,4,214
74,5,212
74,6,210
74,7,208
74,8,206
74,9,204
74,10,202
74,11,200
74,12,198
74,13,196
74,14,194
74,15,192
74,16,190
74,17,188
74,18,186
74,19,184
74,20,182
74,21,180
74,22,178
74,23,176
74,24,174
74,25,172
74,26,170
74,27,168
74,28,166
74,29,164
74,30,162
74,31,160
74,32,158
74,33,156
74,34,154
74,35,152
74,36,150
74,37,148
74,38,146
74,39,144
74,40,142
74,41,140
74,42,138
74,43,136
74,44,134
74,45,132
74,46,130
74,47,128
74,48,126
74,49,124
74,50,122
74,51,120
74,52,118
74,53,116
74,54,114
74,55,112
74,56,110
74,57,108
74,58,106
74,59,104
74,60,102
74,61,100
74,62,98
74,63,96
74,64,94
74,65,92
74,66,90
74,67,88
74,68,86
74,69,84
74,70,82
74,71,80
74,72,78
74,73,76
74,74,74
74,75,72
74,76,70
74,77,68
74,78,66
74,79,64
74,80,62
74,81,60
74,82,58
74,83,56
74,84,54
74,85,52
74,86,50
74,87,48
74,88,46
74,89,44
74,90,42
74,91,40
74,92,38
74,93,36
74,94,34
74,95,32
74,96,30
74,97,28
74,98,26
74,99,24
75,0,225
75,1,223
75,2,221
75,3,219
75,4,217
75,5,215
75,6,213
75,7,211
75,8,209
75,9,207
75,10,205
75,11,203
75,12,201
75,13,199
75,14,197
75,15,195
75,16,193
75,17,191
75,18,189
75,19,187
75,20,185
75,21,183
75,22,181
75,23,179
75,24,177
75,25,175
75,26,173
75,27,171
75,28,169
75,29,167
75,30,165
75,31,163
75,32,161
75,33,159
75,34,157
75,35,155
75,36,153
75,37,151
75,38,149
75,39,147
75,40,145
75,41,143
75,42,141
75,43,139
75,44,137
75,45,135
75,46,133
75,47,131
75,48,129
75,49,127
75,50,125
75,51,123
75,52,121
75,53,119
75,54,117
75,55,115
75,56,113
75,57,111
75,58,109
75,59,107
75,60,105
75,61,103
75,62,101
75,63,99
75,64,97
75,65,95
75,66,93
75,67,91
75,68,89
75,69,87
75,70,85
75,71,83
75,72,81
75,73,79
75,74,77
75,75,75
75,76,73
75,77,71
75,78,69
75,79,67
75,80,65
75,81,63
75,82,61
75,83,59
75,84,57
75,85,55
75,86,53
75,87,51
75,88,49
75,89,47
75,90,45
75,91,43
75,92,41
75,93,39
75,94,37
75,95,35
75,96,33
75,97,31
75,98,29
75,99,27
76,0,228
76,1,226
76,2,224
76,3,222
76,4,220
76,5,218
76,6,216
76,7,214
76,8,212
76,9,210
76,10,208
76,11,206
76,12,204
76,13,202
76,14,200
76,15,198
76,16,196
76,17,194
76,18,192
76,19,190
76,20,188
76,21,186
76,22,184
76,23,182
76,24,180
76,25,178
76,26,176
76,27,174
76,28,172
76,29,170
76,30,168
76,31,166
76,32,164
76,33,162
76,34,160
76,35,158
76,36,156
76,37,154
76,38,152
76,39,150
76,40,148
76,41,146
76,42,144
76,43,142
76,44,140
76,45,138
76,46,136
76,47,134
76,48,132
76,49,130
76,50,128
76,51,126
76,52,124
76,53,122
76,54,120
76,55,118
76,56,116
76,57,114
76,58,112
76,59,110
76,60,108
76,61,106
76,62,104
76,63,102
76,64,100
76,65,98
76,66,96
76,67,94
76,68,92
76,69,90
76,70,88
76,71,86
76,72,84
76,73,82
76,74,80
76,75,78
76,76,76
76,77,74
76,78,72
76,79,70
76,80,68
76,81,66
76,82,64
76,83,62
76,84,60
76,85,58
76,86,56
76,87,54
76,88,52
76,89,50
76,90,48
76,91,46
76,92,44
76,93,42
76,94,40
76,95,38
76,96,36
76,97,34
76,98,32
76,99,30
77,0,231
77,1,229
77,2,227
77,3,225
77,4,223
77,5,221
77,6,219
77,7,217
77,8,215
77,9,213
77,10,211
77,11,209
77,12,207
77,13,205
77,14,203
77,15,201
77,16,199
77,17,197
77,18,195
77,19,193
77,20,191
77,21,189
77,22,187
77,23,185
77,24,183
77,25,181
77,26,179
77,27,177
77,28,175
77,29,173
77,30,171
77,31,169
77,32,167
77,33,165
77,34,163
77,35,161
77,36,159
77,37,157
77,38,155
77,39,153
77,40,151
77,41,149
77,42,147
77,43,145
77,44,143
77,45,141
77,46,139
77,47,137
77,48,135
77,49,133
77,50,131
77,51,129
77,52,127
77,53,125
77,54,123
77,55,121
77,56,119
77,57,117
77,58,115
77,59,113
77,60,111
77,61,109
77,62,107
77,63,105
77,64,103
77,65,101
77,66,99
77,67,97
77,68,95
77,69,93
77,70,91
77,71,89
77,72,87
77,73,85
77,74,83
77,75,81
77,76,79
77,77,77
77,78,75
77,79,73
77,80,71
77,81,69
77,82,67
77,83,65
77,84,63
77,85,61
77,86,59
77,87,57
77,88,55
77,89,53
77,90,51
77,91,49
77,92,47
77,93,45
77,94,43
77,95,41
77,96,39
77,97,37
77,98,35
77,99,33
78,0,234
78,1,232
78,2,230
78,3,228
78,4,226
78,5,224
78,6,222
78,7,220
78,8,218
78,9,216
78,10,214
78,11,212
78,12,210
78,13,208
78,14,206
78,15,204
78,16,202
78,17,200
78,18,198
78,19,196
78,20,194
78,21,192
78,22,190
78,23,188
78,24,186
78,25,184
78,26,182
78,27,180
78,28,178
78,29,176
78,30,174
78,31,172
78,32,170
78,33,168
78,34,166
78,35,164
78,36,162
78,37,160
78,38,158
78,39,156
78,40,154
78,41,152
78,42,150
78,43,148
78,44,146
78,45,144
78,46,142
78,47,140
78,48,138
78,49,136
78,50,134
78,51,132
78,52,130
78,53,128
78,54,126
78,55,124
78,56,122
78,57,120
78,58,118
78,59,116
78,60,114
78,61,112
78,62,110
78,63,108
78,64,106
78,65,104
78,66,102
78,67,100
78,68,98
78,69,96
78,70,94
78,71,92
78,72,90
78,73,88
78,74,86
78,75,84
78,76,82
78,77,80
78,78,78
78,79,76
78,80,74
78,81,72
78,82,70
78,83,68
78,84,66
78,85,64
78,86,62
78,87,60
78,88,58
78,89,56
78,90,54
78,91,52
78,92,50
78,93,48
78,94,46
78,95,44
78,96,42
78,97,40
78,98,38
78,99,36
79,0,237
79,1,235
79,2,233
79,3,231
79,4,229
79,5,227
79,6,225
79,7,223
79,8,221
79,9,219
79,10,217
79,11,215
79,12,213
79,13,211
79,14,209
79,15,207
79,16,205
79,17,203
79,18,201
79,19,199
79,20,197
79,21,195
79,22,193
79,23,191
79,24,189
79,25,187
79,26,185
79,27,183
79,28,181
79,29,179
79,30,177
79,31,175
79,32,173
79,33,171
79,34,169
79,35,167
79,36,165
79,37,163
79,38,161
79,39,159
79,40,157
79,41,155
79,42,153
79,43,151
79,44,149
79,45,147
79,46,145
79,47,143
79,48,141
79,49,139
79,50,137
79,51,135
79,52,133
79,53,131
79,54,129
79,55,127
79,56,125
79,57,123
79,58,121
79,59,119
79,60,117
79,61,115
79,62,113
79,63,111
79,64,109
79,65,107
79,66,105
79,67,103
79,68,101
79,69,99
79,70,97
79,71,95
79,72,93
79,73,91
79,74,89
79,75,87
79,76,85
79,77,83
79,78,81
79,79,79
79,80,77
79,81,75
79,82,73
79,83,71
79,84,69
79,85,67
79,86,65
79,87,63
79,88,61
79,89,59
79,90,57
79,91,55
79,92,53
79,93,51
79,94,49
79,95,47
79,96,45
79,97,43
79,98,41
79,99,39
80,0,240
80,1,238
80,2,236
80,3,234
80,4,232
80,5,230
80,6,228
80,7,226
80,8,224
80,9,222
80,10,220
80,11,218
80,12,216
80,13,214
80,14,212
80,15,210
80,16,208
80,17,206
80,18,204
80,19,202
80,20,200
80,21,198
80,22,196
80,23,194
80,24,192
80,25,190
80,26,188
80,27,186
80,28,184
80,29,182
80,30,180
80,31,178
80,32,176
80,33,174
80,34,172
80,35,170
80,36,168
80,37,166
80,38,164
80,39,162
80,40,160
80,41,158
80,42,156
80,43,154
80,44,152
80,45,150
80,46,148
80,47,146
80,48,144
80,49,142
80,50,140
80,51,138
80,52,136
80,53,134
80,54,132
80,55,130
80,56,128
80,57,126
80,58,124
80,59,122
80,60,120
80,61,118
80,62,116
80,63,114
80,64,112
80,65,110
80,66,108
80,67,106
80,68,104
80,69,102
80,70,100
80,71,98
80,72,96
80,73,94
80,74,92
80,75,90
80,76,88
80,77,86
80,78,84
80,79,82
80,80,80
80,81,78
80,82,76
80,83,74
80,84,72
80,85,70
80,86,68
80,87,66
80,88,64
80,89,62
80,90,60
80,91,58
80,92,56
80,93,54
80,94,52
80,95,50
80,96,48
80,97,46
80,98,44
80,99,42
81,0,243
81,1,241
81,2,239
81,3,237
81,4,235
81,5,233
81,6,231
81,7,229
81,8,227
81,9,225
81,10,223
81,11,221
81,12,219
81,13,217
81,14,215
81,15,213
81,16,211
81,17,209
81,18,207
81,19,205
81,20,203
81,21,201
81,22,199
81,23,197
81,24,195
81,25,193
81,26,191
81,27,189
81,28,187
81,29,185
81,30,183
81,31,181
81,32,179
81,33,177
81,34,175
81,35,173
81,36,171
81,37,169
81,38,167
81,39,165
81,40,163
81,41,161
81,42,159
81,43,157
81,44,155
81,45,153
81,46,151
81,47,149
81,48,147
81,49,145
81,50,143
81,51,141
81,52,139
81,53,137
81,54,135
81,55,133
81,56,131
81,57,129
81,58,127
81,59,125
81,60,123
81,61,121
81,62,119
81,63,117
81,64,115
81,65,113
81,66,111
81,67,109
81,68,107
81,69,105
81,70,103
81,71,101
81,72,99
81,73,97
81,74,95
81,75,93
81,76,91
81,77,89
81,78,87
81,79,85
81,80,83
81,81,81
81,82,79
81,83,77
81,84,75
81,85,73
81,86,71
81,87,69
81,88,67
81,89,65
81,90,63
81,91,61
81,92,59
81,93,57
81,94,55
81,95,53
81,96,51
81,97,49
81,98,47
81,99,45
82,0,246
82,1,244
82,2,242
82,3,240
82,4,238
82,5,236
82,6,234
82,7,232
82,8,230
82,9,228
82,10,226
82,11,224
82,12,222
82,13,220
82,14,218
82,15,216
82,16,214
82,17,212
82,18,210
82,19,208
82,20,206
82,21,204
82,22,202
82,23,200
82,24,198
82,25,196
82,26,194
82,27,192
82,28,190
82,29,188
82,30,186
82,31,184
82,32,182
82,33,180
82,34,178
82,35,176
82,36,174
82,37,172
82,38,170
82,39,168
82,40,166
82,41,164
82,42,162
82,43,160
82,44,158
82,45,156
82,46,154
82,47,152
82,48,150
82,49,148
82,50,146
82,51,144
82,52,142
82,53,140
82,54,138
82,55,136
82,56,134
82,57,132
82,58,130
82,59,128
82,60,126
82,61,124
82,62,122
82,63,120
82,64,118
82,65,116
82,66,114
82,67,112
82,68,110
82,69,108
82,70,106
82,71,104
82,72,102
82,73,100
82,74,98
82,75,96
82,76,94
82,77,92
82,78,90
82,79,88
82,80,86
82,81,84
82,82,82
82,83,80
82,84,78
82,85,76
82,86,74
82,87,72
82,88,70
82,89,68
82,90,66
82,91,64
82,92,62
82,93,60
82,94,58
82,95,56
82,96,54
82,97,52
82,98,50
82,99,48
83,0,249
83,1,247
83,2,245
83,3,243
83,4,241
83,5,239
83,6,237
83,7,235
83,8,233
83,9,231
83,10,229
83,11,227
83,12,225
83,13,223
83,14,221
83,15,219
83,16,217
83,17,215
83,18,213
83,19,211
83,20,209
83,21,207
83,22,205
83,23,203
83,24,201
83,25,199
83,26,197
83,27,195
83,28,193
83,29,191
83,30,189
83,31,187
83,32,185
83,33,183
83,34,181
83,35,179
83,36,177
83,37,175
83,38,173
83,39,171
83,40,169
83,41,167
83,42,165
83,43,163
83,44,161
83,45,159
83,46,157
83,47,155
83,48,153
83,49,151
83,50,149
83,51,147
83,52,145
83,53,143
83,54,141
83,55,139
83,56,137
83,57,135
83,58,133
83,59,131
83,60,129
83,61,127
83,62,125
83,63,123
83,64,121
83,65,119
83,66,117
83,67,115
83,68,113
83,69,111
83,70,109
83,71,107
83,72,105
83,73,103
83,74,101
83,75,99
83,76,97
83,77,95
83,78,93
83,79,91
83,80,89
83,81,87
83,82,85
83,83,83
83,84,81
83,85,79
83,86,77
83,87,75
83,88,73
83,89,71
83,90,69
83,91,67
83,92,65
83,93,63
83,94,61
83,95,59
83,96,57
83,97,55
83,98,53
83,99,51
84,0,252
84,1,250
84,2,248
84,3,246
84,4,244
84,5,242
84,6,240
84,7,238
84,8,236
84,9,234
84,10,232
84,11,230
84,12,228
84,13,226
84,14,224
84,15,222
84,16,220
84,17,218
84,18,216
84,19,214
84,20,212
84,21,210
84,22,208
84,23,206
84,24,204
84,25,202
84,26,200
84,27,198
84,28,196
84,29,194
84,30,192
84,31,190
84,32,188
84,33,186
84,34,184
84,35,182
84,36,180
84,37,178
84,38,176
84,39,174
84,40,172
84,41,170
84,42,168
84,43,166
84,44,164
84,45,162
84,46,160
84,47,158
84,48,156
84,49,154
84,50,152
84,51,150
84,52,148
84,53,146
84,54,144
84,55,142
84,56,140
84,57,138
84,58,136
84,59,134
84,60,132
84,61,130
84,62,128
84,63,126
84,64,124
84,65,122
84,66,120
84,67,118
84,68,116
84,69,114
84,70,112
84,71,110
84,72,108
84,73,106
84,74,104
84,75,102
84,76,100
84,77,98
84,78,96
84,79,94
84,80,92
84,81,90
84,82,88
84,83,86
84,84,84
84,85,82
84,86,80
84,87,78
84,88,76
84,89,74
84,90,72
84,91,70
84,92,68
84,93,66
84,94,64
84,95,62
84,96,60
84,97,58
84,98,56
84,99,54
85,0,255
85,1,253
85,2,251
85,3,249
85,4,247
85,5,245
85,6,243
85,7,241
85,8,239
85,9,237
85,10,235
85,11,233
85,12,231
85,13,229
85,14,227
85,15,225
85,16,223
85,17,221
85,18,219
85,19,217
85,20,215
85,21,213
85,22,211
85,23,209
85,24,207
85,25,205
85,26,203
85,27,201
85,28,199
85,29,197
85,30,195
85,31,193
85,32,191
85,33,189
85,34,187
85,35,185
85,36,183
85,37,181
85,38,179
85,39,177
85,40,175
85,41,173
85,42,171
85,43,169
85,44,167
85,45,165
85,46,163
85,47,161
85,48,159
85,49,157
85,50,155
85,51,153
85,52,151
85,53,149
85,54,147
85,55,145
85,56,143
85,57,141
85,58,139
85,59,137
85,60,135
85,61,133
85,62,131
85,63,129
85,64,127
85,65,125
85,66,123
85,67,121
85,68,119
85,69,117
85,70,115
85,71,113
85,72,111
85,73,109
85,74,107
85,75,105
85,76,103
85,77,101
85,78,99
85,79,97
85,80,95
85,81,93
85,82,91
85,83,89
85,84,87
85,85,85
85,86,83
85,87,81
85,88,79
85,89,77
85,90,75
85,91,73
85,92,71
85,93,69
85,94,67
85,95,65
85,96,63
85,97,61
85,98,59
85,99,57
86,0,258
86,1,256
86,2,254
86,3,252
86,4,250
86,5,248
86,6,246
86,7,244
86,8,242
86,9,240
86,10,238
86,11,236
86,12,234
86,13,232
86,14,230
86,15,228
86,16,226
86,17,224
86,18,222
86,19,220
86,20,218
86,21,216
86,22,214
86,23,212
86,24,210
86,25,208
86,26,206
86,27,204
86,28,202
86,29,200
86,30,198
86,31,196
86,32,194
86,33,192
86,34,190
86,35,188
86,36,186
86,37,184
86,38,182
86,39,180
86,40,178
86,41,176
86,42,174
86,43,172
86,44,170
86,45,168
86,46,166
86,47,164
86,48,162
86,49,160
86,50,158
86,51,156
86,52,154
86,53,152
86,54,150
86,55,148
86,56,146
86,57,144
86,58,142
86,59,140
86,60,138
86,61,136
86,62,134
86,63,132
86,64,130
86,65,128
86,66,126
86,67,124
86,68,122
86,69,120
86,70,118
86,71,116
86,72,114
86,73,112
86,74,110
86,75,108
86,76,106
86,77,104
86,78,102
86,79,100
86,80,98
86,81,96
86,82,94
86,83,92
86,84,90
86,85,88
86,86,86
86,87,84
86,88,82
86,89,80
86,90,78
86,91,76
86,92,74
86,93,72
86,94,70
86,95,68
86,96,66
86,97,64
86,98,62
86,99,60
87,0,261
87,1,259
87,2,257
87,3,255
87,4,253
87,5,251
87,6,249
87,7,247
87,8,245
87,9,243
87,10,241
87,11,239
87,12,237
87,13,235
87,14,233
87,15,231
87,16,229
87,17,227
87,18,225
87,19,223
87,20,221
87,21,219
87,22,217
87,23,215
87,24,213
87,25,211
87,26,209
87,27,207
87,28,205
87,29,203
87,30,201
87,31,199
87,32,197
87,33,195
87,34,193
87,35,191
87,36,189
87,37,187
87,38,185
87,39,183
87,40,181
87,41,179
87,42,177
87,43,175
87,44,173
87,45,171
87,46,169
87,47,167
87,48,165
87,49,163
87,50,161
87,51,159
87,52,157
87,53,155
87,54,153
87,55,151
87,56,149
87,57,147
87,58,145
87,59,143
87,60,141
87,61,139
87,62,137
87,63,135
87,64,133
87,65,131
87,66,129
87,67,127
87,68,125
87,69,123
